age	workclass	fnlwgt	education	education-num	marital-status	occupation	relationship	race	sex	capital-gain	capital-loss	hours-per-week	native-country	target
50.0	4	398625.0	1	7.0	6	7	1	4	0	0.0	0.0	40.0	39	1
37.0	4	218955.0	11	9.0	4	5	3	4	1	0.0	0.0	35.0	39	1
52.0	2	155141.0	10	16.0	2	10	5	4	0	0.0	0.0	40.0	39	0
20.0	4	197752.0	15	10.0	4	3	4	4	1	0.0	0.0	40.0	39	1
33.0	4	415706.0	4	3.0	5	8	4	4	0	0.0	0.0	40.0	26	1
32.0	4	198183.0	15	10.0	0	4	1	4	0	0.0	0.0	38.0	39	1
83.0	0	29702.0	5	4.0	2	0	0	4	1	0.0	0.0	20.0	39	1
21.0	0	247075.0	11	9.0	4	0	4	2	0	0.0	0.0	25.0	39	1
42.0	4	112956.0	11	9.0	4	14	3	4	1	0.0	0.0	40.0	39	1
37.0	4	260093.0	11	9.0	4	1	4	2	0	0.0	0.0	40.0	39	1
76.0	4	93125.0	11	9.0	2	12	0	4	1	1424.0	0.0	24.0	39	1
43.0	4	208045.0	12	14.0	4	10	1	4	1	0.0	0.0	40.0	39	0
25.0	4	244408.0	11	9.0	2	4	3	1	0	0.0	0.0	40.0	30	1
39.0	4	188540.0	11	9.0	0	4	1	4	1	0.0	0.0	45.0	39	1
54.0	4	115912.0	15	10.0	2	3	0	4	1	0.0	0.0	40.0	39	1
33.0	4	121488.0	9	13.0	4	12	1	4	0	0.0	0.0	40.0	39	1
32.0	2	240979.0	15	10.0	2	3	0	4	1	0.0	0.0	60.0	39	0
26.0	4	190916.0	11	9.0	2	4	0	4	1	0.0	0.0	40.0	39	1
49.0	4	239625.0	12	14.0	2	4	0	4	1	0.0	0.0	40.0	39	0
23.0	0	201179.0	15	10.0	4	0	3	4	1	0.0	0.0	40.0	39	1
36.0	4	150057.0	15	10.0	2	4	0	4	1	0.0	0.0	65.0	39	1
39.0	4	151248.0	15	10.0	0	12	2	4	0	0.0	0.0	35.0	39	1
35.0	0	169809.0	9	13.0	2	0	0	4	1	0.0	0.0	20.0	39	1
43.0	1	156996.0	14	15.0	2	10	0	1	1	0.0	2415.0	55.0	0	0
29.0	4	183887.0	9	13.0	4	1	3	4	1	0.0	0.0	40.0	39	1
37.0	4	261241.0	15	10.0	2	13	0	4	1	0.0	1485.0	50.0	39	1
57.0	6	103529.0	12	14.0	2	13	0	4	1	0.0	0.0	38.0	39	0
51.0	4	274502.0	15	10.0	6	8	4	4	0	0.0	0.0	25.0	39	1
43.0	4	201723.0	11	9.0	2	8	0	4	1	0.0	0.0	40.0	39	1
27.0	6	32280.0	11	9.0	2	5	0	4	1	0.0	0.0	40.0	39	1
28.0	4	175262.0	15	10.0	2	6	0	2	1	0.0	0.0	40.0	26	1
39.0	4	141584.0	15	10.0	2	13	0	4	1	0.0	0.0	50.0	39	1
48.0	2	186172.0	7	12.0	2	11	0	4	1	0.0	0.0	40.0	39	0
50.0	6	363405.0	9	13.0	2	13	5	4	0	0.0	0.0	50.0	39	0
19.0	0	199609.0	15	10.0	4	0	3	4	0	0.0	0.0	40.0	39	1
34.0	4	61559.0	11	9.0	4	3	1	4	1	0.0	0.0	35.0	39	1
63.0	6	201600.0	15	10.0	2	12	0	4	1	0.0	1902.0	60.0	39	0
23.0	4	33644.0	9	13.0	4	8	1	4	0	0.0	0.0	50.0	39	1
25.0	4	203871.0	8	11.0	2	10	5	4	0	0.0	1887.0	40.0	39	0
24.0	1	312017.0	15	10.0	4	4	3	4	1	0.0	0.0	40.0	39	1
23.0	4	120046.0	7	12.0	4	1	3	4	1	0.0	0.0	40.0	39	1
51.0	4	135190.0	5	4.0	5	7	1	2	0	0.0	0.0	30.0	39	1
40.0	4	105936.0	11	9.0	2	12	5	4	0	5013.0	0.0	20.0	39	1
41.0	4	180181.0	12	14.0	0	4	4	4	0	0.0	0.0	40.0	39	1
18.0	2	153405.0	1	7.0	4	1	2	4	0	0.0	0.0	25.0	39	1
41.0	4	143003.0	8	11.0	2	8	0	1	1	7298.0	0.0	60.0	19	0
29.0	4	251905.0	7	12.0	2	3	0	4	1	0.0	0.0	45.0	39	1
25.0	6	266668.0	11	9.0	4	10	1	4	1	0.0	0.0	40.0	39	1
54.0	4	178530.0	9	13.0	2	4	0	4	1	0.0	0.0	60.0	39	0
28.0	2	146949.0	11	9.0	2	6	0	4	1	0.0	0.0	40.0	39	1
44.0	7	193524.0	12	14.0	2	4	0	4	1	0.0	1902.0	40.0	39	0
60.0	6	525878.0	11	9.0	2	4	0	2	1	0.0	0.0	40.0	39	1
27.0	1	47907.0	9	13.0	4	1	1	4	0	0.0	0.0	40.0	39	1
46.0	4	114032.0	15	10.0	2	13	0	4	1	0.0	1887.0	45.0	39	0
35.0	4	194809.0	1	7.0	0	7	4	4	0	0.0	0.0	40.0	39	1
39.0	4	271521.0	9	13.0	2	10	0	1	1	0.0	0.0	48.0	30	0
46.0	4	173243.0	15	10.0	2	13	0	4	1	5178.0	0.0	40.0	39	0
90.0	4	171956.0	15	10.0	5	1	3	4	0	0.0	0.0	40.0	33	1
31.0	4	25216.0	9	13.0	0	4	4	4	0	0.0	0.0	40.0	39	1
35.0	4	377798.0	9	13.0	4	10	1	4	1	0.0	0.0	50.0	39	0
27.0	4	112754.0	9	13.0	2	4	0	4	1	0.0	1485.0	60.0	39	0
42.0	7	345969.0	9	13.0	2	4	0	4	1	0.0	0.0	48.0	39	0
59.0	0	372020.0	9	13.0	2	0	0	4	1	0.0	0.0	40.0	39	0
22.0	4	204226.0	11	9.0	4	4	3	4	0	0.0	0.0	40.0	39	1
45.0	4	123681.0	11	9.0	2	6	0	4	1	0.0	0.0	40.0	39	1
60.0	6	168223.0	9	13.0	0	10	1	4	0	0.0	0.0	30.0	39	1
42.0	4	54611.0	15	10.0	0	5	1	4	1	0.0	0.0	40.0	39	1
56.0	4	192869.0	11	9.0	2	7	0	4	1	0.0	0.0	40.0	39	0
22.0	4	322674.0	15	10.0	4	4	3	4	1	0.0	0.0	40.0	39	1
57.0	1	278763.0	11	9.0	0	1	4	4	0	0.0	0.0	40.0	39	1
58.0	4	100313.0	15	10.0	2	11	0	4	1	0.0	1902.0	40.0	39	0
19.0	4	136758.0	15	10.0	4	13	3	4	0	0.0	0.0	10.0	39	1
29.0	6	189346.0	15	10.0	0	3	1	4	1	2202.0	0.0	50.0	39	1
78.0	4	454321.0	3	2.0	6	6	2	4	1	0.0	0.0	20.0	27	1
46.0	4	261059.0	15	10.0	2	10	0	4	1	0.0	0.0	40.0	39	0
37.0	4	406664.0	5	4.0	2	3	0	4	1	0.0	0.0	45.0	26	1
30.0	4	162442.0	15	10.0	4	3	3	4	0	0.0	0.0	40.0	39	1
55.0	4	144084.0	0	6.0	2	8	0	4	1	0.0	0.0	40.0	39	1
35.0	4	272742.0	11	9.0	0	12	1	4	1	27828.0	0.0	60.0	39	0
44.0	6	208277.0	11	9.0	2	7	5	4	0	0.0	0.0	45.0	39	1
29.0	4	132874.0	11	9.0	2	3	0	4	1	0.0	0.0	40.0	39	1
19.0	0	241616.0	11	9.0	4	0	4	4	1	0.0	2001.0	40.0	39	1
47.0	2	174533.0	8	11.0	2	4	0	4	1	0.0	0.0	40.0	39	0
55.0	4	240988.0	6	5.0	2	7	2	1	1	0.0	0.0	40.0	30	1
47.0	4	256522.0	11	9.0	2	6	0	4	1	0.0	0.0	40.0	0	1
48.0	4	109832.0	12	14.0	2	10	0	4	1	0.0	1902.0	40.0	39	0
39.0	4	149943.0	12	14.0	4	12	1	1	1	0.0	0.0	40.0	3	1
19.0	4	307761.0	11	9.0	4	12	3	4	1	0.0	0.0	15.0	39	1
41.0	4	215219.0	11	9.0	0	3	1	4	0	0.0	0.0	40.0	39	1
41.0	4	152958.0	11	9.0	2	3	0	4	1	0.0	0.0	40.0	39	0
51.0	4	138852.0	11	9.0	2	13	0	4	1	0.0	0.0	40.0	39	1
55.0	6	205296.0	15	10.0	2	12	5	4	0	0.0	0.0	50.0	39	1
38.0	4	278924.0	9	13.0	4	5	1	4	1	0.0	0.0	40.0	39	1
44.0	4	283174.0	9	13.0	2	1	0	4	1	0.0	0.0	40.0	39	0
32.0	4	294121.0	7	12.0	0	7	1	4	0	0.0	0.0	50.0	39	1
52.0	4	35305.0	5	4.0	4	8	3	4	0	0.0	0.0	7.0	39	1
29.0	4	216481.0	12	14.0	2	4	5	4	0	0.0	0.0	40.0	39	0
46.0	4	107425.0	11	9.0	0	12	1	4	0	0.0	0.0	40.0	39	1
25.0	4	203833.0	0	6.0	4	5	1	2	1	0.0	0.0	35.0	14	1
51.0	6	22154.0	15	10.0	0	1	1	4	1	0.0	0.0	40.0	39	1
35.0	4	158592.0	8	11.0	2	4	0	4	1	3103.0	0.0	50.0	39	0
53.0	4	169846.0	11	9.0	2	1	5	4	0	0.0	0.0	40.0	39	0
38.0	4	103474.0	9	13.0	4	13	1	4	0	0.0	0.0	45.0	39	1
39.0	4	168894.0	9	13.0	0	1	4	4	0	0.0	0.0	20.0	39	1
17.0	0	216595.0	1	7.0	4	0	3	2	0	0.0	0.0	20.0	39	1
81.0	0	106765.0	15	10.0	6	0	4	4	0	0.0	0.0	4.0	39	1
40.0	4	226027.0	11	9.0	2	14	0	4	1	0.0	0.0	20.0	39	1
31.0	2	400535.0	11	9.0	2	3	0	4	1	0.0	0.0	72.0	39	1
20.0	4	311376.0	15	10.0	4	4	3	4	0	0.0	0.0	25.0	39	1
60.0	4	117509.0	6	5.0	2	3	0	4	1	0.0	0.0	40.0	39	1
36.0	4	172706.0	11	9.0	2	3	0	4	1	0.0	0.0	40.0	39	1
18.0	4	120243.0	1	7.0	4	6	3	4	1	0.0	0.0	17.0	39	1
22.0	4	115244.0	7	12.0	2	10	5	4	0	0.0	0.0	40.0	39	1
44.0	6	218653.0	9	13.0	0	3	3	4	1	0.0	0.0	40.0	39	1
31.0	5	162442.0	12	14.0	4	12	3	4	0	27828.0	0.0	40.0	39	0
74.0	4	84197.0	12	14.0	0	12	1	4	0	0.0	0.0	10.0	39	1
22.0	4	137862.0	15	10.0	4	1	2	4	0	0.0	0.0	16.0	39	1
30.0	4	144949.0	9	13.0	4	1	3	4	1	0.0	2559.0	40.0	39	0
20.0	4	180497.0	11	9.0	4	8	1	2	0	0.0	0.0	40.0	39	1
65.0	4	88145.0	3	2.0	2	6	0	3	1	0.0	0.0	40.0	0	1
27.0	4	136077.0	11	9.0	4	4	1	4	1	0.0	0.0	48.0	39	1
29.0	4	125791.0	7	12.0	4	4	2	4	0	0.0	0.0	38.0	39	1
50.0	2	120190.0	12	14.0	0	10	1	4	0	0.0	0.0	45.0	39	1
24.0	4	227594.0	15	10.0	4	12	3	4	0	0.0	0.0	20.0	39	1
28.0	5	173944.0	9	13.0	2	6	0	4	1	15024.0	0.0	65.0	39	0
37.0	4	61299.0	15	10.0	2	3	0	4	1	0.0	0.0	45.0	39	1
31.0	4	139822.0	11	9.0	2	1	5	4	0	0.0	0.0	40.0	39	0
42.0	4	147110.0	9	13.0	2	8	0	4	1	0.0	0.0	40.0	39	1
19.0	0	170653.0	11	9.0	4	0	3	4	1	0.0	0.0	40.0	22	1
38.0	4	43770.0	15	10.0	5	8	1	4	0	4650.0	0.0	72.0	39	1
32.0	4	270968.0	9	13.0	0	4	1	4	0	0.0	0.0	50.0	39	0
36.0	4	305379.0	9	13.0	0	10	1	4	1	0.0	0.0	50.0	39	0
37.0	4	126675.0	11	9.0	4	3	1	4	1	0.0	0.0	40.0	39	1
21.0	0	212661.0	15	10.0	4	0	3	4	0	0.0	0.0	30.0	39	1
52.0	4	221936.0	11	9.0	2	12	0	4	1	0.0	0.0	40.0	39	1
41.0	4	33331.0	11	9.0	2	3	0	4	1	0.0	0.0	45.0	39	1
42.0	4	154374.0	9	13.0	2	4	0	4	1	0.0	2415.0	60.0	39	0
47.0	4	118972.0	11	9.0	2	14	0	4	1	0.0	0.0	50.0	39	0
45.0	6	160167.0	0	6.0	2	3	0	4	1	0.0	0.0	70.0	39	1
24.0	4	211585.0	11	9.0	2	14	3	4	0	0.0	0.0	40.0	39	1
25.0	4	184120.0	9	13.0	4	4	1	4	1	0.0	0.0	45.0	39	1
22.0	4	184543.0	15	10.0	0	1	4	4	0	0.0	0.0	40.0	39	1
46.0	4	23074.0	11	9.0	6	1	1	4	0	0.0	0.0	40.0	9	1
39.0	4	343403.0	11	9.0	2	12	5	4	0	0.0	0.0	36.0	39	1
67.0	4	101132.0	5	4.0	2	3	0	4	1	1797.0	0.0	40.0	39	1
48.0	4	173243.0	10	16.0	2	10	0	4	1	0.0	0.0	45.0	39	0
48.0	1	34998.0	9	13.0	2	1	0	4	1	0.0	0.0	48.0	39	0
24.0	4	233419.0	11	9.0	0	4	1	4	0	0.0	0.0	40.0	39	1
47.0	4	63225.0	3	2.0	0	8	1	4	0	0.0	0.0	15.0	39	1
27.0	4	500068.0	11	9.0	2	8	0	4	1	0.0	0.0	36.0	0	1
32.0	4	159589.0	11	9.0	4	6	3	4	1	0.0	0.0	50.0	39	1
63.0	6	26904.0	11	9.0	2	5	0	4	1	0.0	0.0	98.0	39	1
62.0	7	221558.0	12	14.0	5	10	4	4	0	0.0	0.0	24.0	0	1
41.0	4	110732.0	15	10.0	0	13	1	4	0	0.0	0.0	40.0	39	1
21.0	4	191324.0	15	10.0	4	8	3	4	1	0.0	0.0	25.0	39	1
50.0	5	174855.0	11	9.0	0	4	4	4	0	0.0	0.0	40.0	39	1
70.0	6	323987.0	5	4.0	2	3	0	4	1	0.0	0.0	8.0	39	1
60.0	4	145664.0	15	10.0	0	12	1	4	0	0.0	0.0	48.0	39	1
43.0	4	33121.0	15	10.0	2	1	0	4	1	0.0	0.0	35.0	39	1
22.0	7	138513.0	9	13.0	4	10	1	4	1	0.0	0.0	15.0	39	1
45.0	4	214068.0	10	16.0	2	10	0	4	1	0.0	0.0	50.0	39	0
41.0	4	187322.0	11	9.0	2	7	0	4	1	0.0	0.0	48.0	39	1
23.0	4	184400.0	0	6.0	4	14	3	1	1	0.0	0.0	30.0	0	1
35.0	2	103260.0	12	14.0	2	10	5	4	0	0.0	0.0	35.0	39	0
66.0	6	182470.0	14	15.0	2	10	0	4	1	0.0	0.0	25.0	39	0
51.0	1	321494.0	11	9.0	4	8	1	4	1	0.0	0.0	40.0	39	1
34.0	4	242704.0	11	9.0	4	13	3	2	1	0.0	0.0	40.0	39	1
45.0	4	116360.0	11	9.0	0	8	1	2	0	0.0	0.0	35.0	39	1
18.0	4	88642.0	15	10.0	4	12	3	4	1	0.0	0.0	15.0	39	1
57.0	2	110417.0	11	9.0	2	3	0	4	1	99999.0	0.0	40.0	39	0
35.0	4	150125.0	8	11.0	0	8	4	2	0	0.0	0.0	40.0	39	1
57.0	6	174760.0	7	12.0	3	5	4	0	1	0.0	0.0	40.0	39	1
41.0	4	66208.0	14	15.0	0	10	4	4	0	0.0	0.0	45.0	39	1
21.0	4	348092.0	11	9.0	4	8	1	2	1	0.0	0.0	40.0	14	1
31.0	4	214235.0	11	9.0	2	12	0	4	1	0.0	1977.0	40.0	39	0
43.0	4	557349.0	0	6.0	2	14	0	4	1	0.0	0.0	40.0	41	1
40.0	4	216116.0	11	9.0	5	1	4	2	0	0.0	0.0	40.0	23	1
46.0	4	165937.0	11	9.0	2	3	0	4	1	0.0	0.0	40.0	39	0
32.0	4	152109.0	11	9.0	2	3	0	4	1	0.0	0.0	48.0	39	1
31.0	4	42900.0	9	13.0	4	13	1	4	1	0.0	0.0	37.0	39	1
26.0	4	231638.0	11	9.0	4	4	3	4	0	0.0	0.0	40.0	39	1
25.0	4	217006.0	1	7.0	2	3	0	4	1	0.0	0.0	40.0	39	1
35.0	5	340110.0	15	10.0	2	12	0	4	1	0.0	0.0	50.0	39	0
28.0	4	309620.0	15	10.0	2	12	0	3	1	0.0	0.0	60.0	0	1
23.0	4	111450.0	15	10.0	4	1	2	2	1	0.0	0.0	22.0	39	1
24.0	1	191073.0	11	9.0	4	2	3	4	1	0.0	0.0	40.0	39	1
18.0	4	208103.0	1	7.0	4	8	2	4	1	0.0	0.0	25.0	39	1
24.0	4	39827.0	15	10.0	2	7	5	3	0	0.0	0.0	40.0	33	1
35.0	1	104858.0	12	14.0	2	4	0	4	1	0.0	0.0	50.0	39	0
43.0	4	54611.0	11	9.0	0	14	1	4	1	0.0	0.0	60.0	39	1
38.0	2	252250.0	7	12.0	2	11	0	4	1	0.0	0.0	56.0	39	0
31.0	5	183125.0	14	15.0	2	10	5	4	0	0.0	0.0	99.0	39	0
35.0	4	147638.0	11	9.0	2	1	5	1	0	0.0	0.0	40.0	17	1
57.0	6	253267.0	4	3.0	5	8	4	4	0	0.0	0.0	35.0	5	1
34.0	4	175413.0	7	12.0	0	12	4	2	0	0.0	0.0	45.0	39	1
54.0	4	99434.0	11	9.0	2	4	0	4	1	0.0	0.0	40.0	39	0
40.0	4	166088.0	8	11.0	6	1	4	4	0	0.0	0.0	30.0	39	1
66.0	4	262285.0	9	13.0	2	10	0	4	1	0.0	0.0	99.0	39	1
53.0	4	287317.0	11	9.0	0	7	4	2	1	0.0	0.0	32.0	39	1
28.0	4	194200.0	11	9.0	2	4	0	4	1	0.0	0.0	70.0	39	1
40.0	5	157240.0	12	14.0	2	4	5	4	0	15024.0	0.0	30.0	20	0
48.0	4	165484.0	15	10.0	2	4	0	4	1	0.0	0.0	65.0	39	0
31.0	4	302626.0	15	10.0	0	1	4	4	0	0.0	0.0	40.0	39	1
62.0	4	244087.0	10	16.0	2	10	0	4	1	15024.0	0.0	50.0	39	0
34.0	7	49325.0	9	13.0	2	10	0	4	1	0.0	0.0	40.0	39	0
17.0	4	188996.0	6	5.0	4	12	1	4	0	0.0	0.0	30.0	39	1
22.0	4	158522.0	15	10.0	4	7	3	1	1	0.0	0.0	35.0	39	1
38.0	4	91857.0	15	10.0	2	3	0	4	1	0.0	0.0	41.0	39	1
21.0	2	391936.0	15	10.0	4	10	3	4	0	0.0	0.0	25.0	39	1
25.0	4	51148.0	11	9.0	0	1	2	4	0	0.0	0.0	40.0	39	1
45.0	2	135776.0	12	14.0	0	10	1	4	0	0.0	0.0	30.0	39	1
45.0	0	51164.0	15	10.0	2	0	5	2	0	0.0	0.0	40.0	39	1
50.0	7	307392.0	12	14.0	0	10	4	4	0	0.0	0.0	40.0	39	1
47.0	4	216414.0	9	13.0	4	4	1	4	1	0.0	0.0	40.0	39	1
22.0	4	381741.0	11	9.0	2	13	0	4	1	0.0	0.0	40.0	39	1
46.0	0	228620.0	1	7.0	6	0	4	2	0	0.0	0.0	40.0	39	1
48.0	4	159577.0	0	6.0	4	7	1	4	1	0.0	0.0	40.0	39	1
53.0	7	144586.0	15	10.0	4	11	1	4	0	0.0	0.0	40.0	39	1
46.0	4	205816.0	8	11.0	2	10	5	4	0	0.0	0.0	40.0	39	0
23.0	2	247731.0	11	9.0	0	1	3	4	0	0.0	0.0	40.0	5	1
23.0	4	152328.0	15	10.0	4	4	3	4	1	0.0	0.0	40.0	39	1
23.0	4	163870.0	15	10.0	4	3	3	4	1	0.0	0.0	40.0	39	1
19.0	4	29526.0	11	9.0	4	8	3	4	0	0.0	0.0	32.0	39	1
25.0	4	192302.0	9	13.0	4	4	1	4	0	0.0	0.0	60.0	39	1
24.0	4	51985.0	11	9.0	4	12	3	4	1	0.0	0.0	40.0	39	1
28.0	4	210765.0	11	9.0	4	3	3	4	1	0.0	0.0	40.0	39	1
46.0	4	369538.0	0	6.0	2	14	0	4	1	0.0	0.0	40.0	39	0
35.0	4	124483.0	9	13.0	4	12	1	1	1	0.0	0.0	50.0	0	0
22.0	4	228452.0	0	6.0	4	3	1	4	1	0.0	0.0	30.0	39	1
27.0	4	223751.0	15	10.0	4	3	1	4	1	0.0	0.0	45.0	39	1
62.0	4	189665.0	12	14.0	2	4	0	4	1	15024.0	0.0	40.0	39	0
47.0	4	347088.0	4	3.0	5	8	4	4	0	0.0	0.0	40.0	39	1
47.0	4	256866.0	11	9.0	2	14	0	4	1	0.0	0.0	48.0	39	1
42.0	4	102988.0	12	14.0	2	10	0	4	1	0.0	0.0	55.0	7	0
36.0	4	297449.0	9	13.0	2	12	0	4	1	0.0	0.0	50.0	39	0
23.0	4	197286.0	15	10.0	4	12	3	4	0	0.0	0.0	40.0	39	1
43.0	4	245525.0	9	13.0	2	6	0	4	1	0.0	0.0	38.0	39	1
42.0	4	413297.0	15	10.0	2	13	0	4	1	0.0	0.0	40.0	39	1
66.0	0	168071.0	11	9.0	2	0	0	4	1	0.0	0.0	30.0	39	1
29.0	4	182676.0	0	6.0	4	8	3	4	0	0.0	0.0	38.0	26	1
24.0	4	94395.0	15	10.0	4	3	1	4	1	0.0	0.0	40.0	39	1
51.0	2	114508.0	6	5.0	5	8	2	4	0	0.0	0.0	40.0	39	1
17.0	0	297117.0	1	7.0	4	0	3	4	0	0.0	0.0	40.0	39	1
29.0	2	148182.0	11	9.0	2	14	0	2	1	0.0	0.0	40.0	39	1
59.0	4	328525.0	11	9.0	2	1	0	4	1	2414.0	0.0	15.0	39	1
42.0	2	223548.0	12	14.0	4	10	1	4	1	0.0	0.0	40.0	39	1
30.0	4	172748.0	11	9.0	2	4	0	4	1	0.0	0.0	40.0	39	1
32.0	4	42900.0	9	13.0	4	4	1	4	1	0.0	0.0	50.0	39	1
66.0	6	174995.0	7	12.0	2	3	0	4	1	2290.0	0.0	30.0	18	1
24.0	4	122348.0	9	13.0	2	4	5	4	0	0.0	0.0	40.0	39	1
31.0	4	241797.0	15	10.0	0	13	4	4	0	0.0	0.0	40.0	39	1
39.0	2	167571.0	11	9.0	2	8	5	4	0	2885.0	0.0	30.0	39	1
34.0	4	156266.0	1	7.0	2	5	0	0	1	0.0	0.0	60.0	39	1
65.0	0	106161.0	7	12.0	2	0	0	4	1	0.0	0.0	40.0	39	1
31.0	4	288419.0	0	6.0	2	7	0	4	1	0.0	0.0	40.0	39	1
17.0	4	340557.0	1	7.0	4	8	3	4	1	0.0	0.0	25.0	39	1
45.0	4	293691.0	11	9.0	0	1	1	1	0	0.0	1590.0	40.0	24	1
17.0	4	323164.0	0	6.0	4	3	3	3	0	0.0	0.0	35.0	8	1
34.0	0	268127.0	2	8.0	5	0	4	2	0	0.0	0.0	40.0	39	1
23.0	4	210053.0	15	10.0	4	8	1	4	0	0.0	0.0	28.0	39	1
52.0	4	294991.0	9	13.0	2	10	0	4	1	0.0	0.0	40.0	39	0
22.0	1	316438.0	11	9.0	4	10	3	4	1	0.0	0.0	35.0	39	1
29.0	0	168479.0	9	13.0	4	0	1	4	1	0.0	0.0	40.0	39	1
55.0	4	342121.0	11	9.0	4	4	1	4	1	0.0	0.0	54.0	39	1
26.0	4	266912.0	11	9.0	2	12	0	4	1	0.0	0.0	50.0	39	0
23.0	4	196674.0	15	10.0	5	3	1	4	1	0.0	0.0	40.0	39	1
22.0	4	138504.0	15	10.0	4	1	4	2	0	0.0	0.0	30.0	39	1
32.0	4	182274.0	11	9.0	5	8	3	4	0	0.0	0.0	37.0	39	1
20.0	4	139989.0	15	10.0	4	1	3	2	1	0.0	0.0	40.0	39	1
19.0	0	383715.0	15	10.0	4	0	1	4	0	0.0	0.0	25.0	39	1
51.0	4	82566.0	11	9.0	2	3	0	4	1	0.0	0.0	50.0	39	1
62.0	6	82388.0	11	9.0	2	3	0	4	1	10566.0	0.0	40.0	39	1
27.0	4	401508.0	11	9.0	4	8	4	2	0	0.0	0.0	40.0	39	1
21.0	4	56582.0	1	7.0	4	8	3	4	1	0.0	0.0	50.0	39	1
39.0	5	283338.0	9	13.0	2	4	0	4	1	7298.0	0.0	40.0	39	0
59.0	4	144092.0	11	9.0	2	3	0	4	1	0.0	0.0	40.0	39	1
32.0	4	228265.0	11	9.0	4	6	3	4	0	0.0	0.0	30.0	39	1
52.0	6	92469.0	15	10.0	0	10	1	4	0	0.0	0.0	32.0	39	1
62.0	4	183735.0	15	10.0	2	4	0	4	1	0.0	0.0	40.0	39	1
28.0	4	408473.0	2	8.0	4	12	1	2	1	0.0	0.0	40.0	39	1
19.0	4	120277.0	11	9.0	4	8	1	4	0	0.0	0.0	30.0	39	1
55.0	4	181220.0	11	9.0	2	4	0	4	1	0.0	0.0	50.0	39	1
59.0	4	139344.0	15	10.0	2	1	5	4	0	0.0	0.0	40.0	39	0
59.0	4	157303.0	15	10.0	0	10	1	4	0	0.0	0.0	48.0	39	1
33.0	4	179336.0	12	14.0	4	1	1	4	0	0.0	0.0	40.0	39	1
24.0	4	111450.0	11	9.0	4	14	4	2	1	0.0	0.0	40.0	39	1
40.0	4	117917.0	11	9.0	2	10	0	0	1	0.0	0.0	50.0	39	1
35.0	4	186035.0	8	11.0	4	13	1	4	1	0.0	0.0	40.0	39	1
55.0	4	353881.0	5	4.0	2	14	0	4	1	0.0	0.0	50.0	39	1
28.0	7	70100.0	9	13.0	4	10	1	4	1	0.0	0.0	20.0	39	1
38.0	4	179117.0	7	12.0	4	7	1	2	0	10520.0	0.0	50.0	39	0
71.0	4	152307.0	11	9.0	2	4	0	4	1	0.0	2377.0	45.0	39	0
36.0	4	174242.0	9	13.0	4	4	1	4	1	0.0	0.0	60.0	39	1
21.0	4	149224.0	15	10.0	4	14	3	4	1	0.0	0.0	30.0	39	1
18.0	4	166889.0	15	10.0	4	6	3	2	0	0.0	1602.0	35.0	39	1
17.0	4	284277.0	1	7.0	4	8	3	4	1	1055.0	0.0	20.0	39	1
41.0	4	206470.0	9	13.0	2	10	0	4	1	0.0	0.0	40.0	11	1
31.0	4	194901.0	11	9.0	2	12	0	4	1	0.0	0.0	50.0	39	0
21.0	0	334593.0	15	10.0	4	0	1	4	1	0.0	0.0	40.0	39	1
39.0	4	96564.0	11	9.0	0	6	1	4	0	0.0	0.0	40.0	39	1
52.0	4	74275.0	15	10.0	2	12	0	4	1	7298.0	0.0	45.0	39	0
31.0	0	346736.0	11	9.0	4	0	2	4	0	0.0	0.0	45.0	39	1
64.0	4	218490.0	9	13.0	0	4	1	4	1	27828.0	0.0	55.0	39	0
45.0	4	199590.0	4	3.0	2	14	0	4	1	0.0	0.0	38.0	26	1
40.0	5	169878.0	7	12.0	2	4	5	4	0	0.0	0.0	40.0	39	0
32.0	1	228696.0	15	10.0	0	1	4	4	1	0.0	0.0	40.0	26	1
41.0	6	252986.0	12	14.0	2	10	0	4	1	0.0	0.0	40.0	39	0
36.0	5	216711.0	11	9.0	2	4	0	4	1	99999.0	0.0	50.0	0	0
32.0	4	373263.0	11	9.0	2	4	5	4	0	0.0	0.0	40.0	39	1
63.0	0	156158.0	11	9.0	2	0	0	4	1	0.0	0.0	16.0	39	1
61.0	4	105384.0	9	13.0	2	10	0	4	1	0.0	0.0	40.0	39	1
59.0	6	185410.0	15	10.0	2	12	0	4	1	0.0	0.0	70.0	39	1
21.0	0	242736.0	7	12.0	4	0	3	4	0	0.0	0.0	40.0	39	1
23.0	4	203924.0	9	13.0	4	10	1	4	1	0.0	0.0	50.0	39	1
31.0	4	302679.0	11	9.0	4	7	1	4	1	0.0	0.0	60.0	39	1
38.0	4	154410.0	11	9.0	2	3	0	4	1	0.0	2051.0	40.0	31	1
44.0	4	120277.0	9	13.0	2	10	0	4	1	15024.0	0.0	50.0	22	0
26.0	6	331861.0	9	13.0	4	12	1	4	1	0.0	0.0	60.0	39	0
37.0	4	147258.0	15	10.0	2	3	0	4	1	0.0	0.0	55.0	39	1
31.0	1	113688.0	11	9.0	4	7	4	4	0	0.0	0.0	40.0	39	1
18.0	4	155021.0	1	7.0	4	8	3	4	0	0.0	0.0	6.0	39	1
49.0	4	177211.0	9	13.0	2	8	0	4	1	0.0	0.0	40.0	39	1
18.0	4	118376.0	15	10.0	4	8	3	4	0	0.0	0.0	16.0	0	1
